HourUTC,HourDK,PriceArea,SpotPriceDKK,SpotPriceEUR
2018-09-28T10:00:00+00:00,2018-09-28T12:00:00,DK1,306.51,41.1
2018-09-28T09:00:00+00:00,2018-09-28T11:00:00,DK1,318.52,42.71
2018-09-28T08:00:00+00:00,2018-09-28T10:00:00,DK1,334.93,44.91
2018-09-28T07:00:00+00:00,2018-09-28T09:00:00,DK1,336.04,45.06
2018-09-28T06:00:00+00:00,2018-09-28T08:00:00,DK1,339.18,45.48
2018-09-28T05:00:00+00:00,2018-09-28T07:00:00,DK1,331.42,44.44
2018-09-28T04:00:00+00:00,2018-09-28T06:00:00,DK1,299.8,40.2
2018-09-28T03:00:00+00:00,2018-09-28T05:00:00,DK1,265.87,35.65
2018-09-28T02:00:00+00:00,2018-09-28T04:00:00,DK1,215.3,28.87
2018-09-28T01:00:00+00:00,2018-09-28T03:00:00,DK1,212.84,28.54
2018-09-28T00:00:00+00:00,2018-09-28T02:00:00,DK1,194.42,26.07
2018-09-27T23:00:00+00:00,2018-09-28T01:00:00,DK1,223.06,29.91
2018-09-27T22:00:00+00:00,2018-09-28T00:00:00,DK1,244.46,32.78
2018-09-27T21:00:00+00:00,2018-09-27T23:00:00,DK1,226.79,30.41
2018-09-27T20:00:00+00:00,2018-09-27T22:00:00,DK1,268.48,36
2018-09-27T19:00:00+00:00,2018-09-27T21:00:00,DK1,294.36,39.47
2018-09-27T18:00:00+00:00,2018-09-27T20:00:00,DK1,298.61,40.04
2018-09-27T17:00:00+00:00,2018-09-27T19:00:00,DK1,298.68,40.05
2018-09-27T16:00:00+00:00,2018-09-27T18:00:00,DK1,294.88,39.54
2018-09-27T15:00:00+00:00,2018-09-27T17:00:00,DK1,287.12,38.5
2018-09-27T14:00:00+00:00,2018-09-27T16:00:00,DK1,272.65,36.56
2018-09-27T13:00:00+00:00,2018-09-27T15:00:00,DK1,266.84,35.78
2018-09-27T12:00:00+00:00,2018-09-27T14:00:00,DK1,279.81,37.52
2018-09-27T11:00:00+00:00,2018-09-27T13:00:00,DK1,285.63,38.3
2018-09-27T10:00:00+00:00,2018-09-27T12:00:00,DK1,290.78,38.99
2018-09-27T09:00:00+00:00,2018-09-27T11:00:00,DK1,296.52,39.76
2018-09-27T08:00:00+00:00,2018-09-27T10:00:00,DK1,305.69,40.99
2018-09-27T07:00:00+00:00,2018-09-27T09:00:00,DK1,315.68,42.33
2018-09-27T06:00:00+00:00,2018-09-27T08:00:00,DK1,327.47,43.91
2018-09-27T05:00:00+00:00,2018-09-27T07:00:00,DK1,327.47,43.91
2018-09-27T04:00:00+00:00,2018-09-27T06:00:00,DK1,293.31,39.33
2018-09-27T03:00:00+00:00,2018-09-27T05:00:00,DK1,219.48,29.43
2018-09-27T02:00:00+00:00,2018-09-27T04:00:00,DK1,130.21,17.46
2018-09-27T01:00:00+00:00,2018-09-27T03:00:00,DK1,168.1,22.54
2018-09-27T00:00:00+00:00,2018-09-27T02:00:00,DK1,134.09,17.98
2018-09-26T23:00:00+00:00,2018-09-27T01:00:00,DK1,108.06,14.49
2018-09-26T22:00:00+00:00,2018-09-27T00:00:00,DK1,139.24,18.67
2018-09-26T21:00:00+00:00,2018-09-26T23:00:00,DK1,161.17,21.61
2018-09-26T20:00:00+00:00,2018-09-26T22:00:00,DK1,223.75,30
2018-09-26T19:00:00+00:00,2018-09-26T21:00:00,DK1,262.53,35.2
2018-09-26T18:00:00+00:00,2018-09-26T20:00:00,DK1,282.67,37.9
2018-09-26T17:00:00+00:00,2018-09-26T19:00:00,DK1,287.29,38.52
2018-09-26T16:00:00+00:00,2018-09-26T18:00:00,DK1,283.42,38
2018-09-26T15:00:00+00:00,2018-09-26T17:00:00,DK1,279.46,37.47
2018-09-26T14:00:00+00:00,2018-09-26T16:00:00,DK1,270.29,36.24
2018-09-26T13:00:00+00:00,2018-09-26T15:00:00,DK1,253.21,33.95
2018-09-26T12:00:00+00:00,2018-09-26T14:00:00,DK1,229.86,30.82
2018-09-26T11:00:00+00:00,2018-09-26T13:00:00,DK1,238.52,31.98
2018-09-26T10:00:00+00:00,2018-09-26T12:00:00,DK1,245.68,32.94
2018-09-26T09:00:00+00:00,2018-09-26T11:00:00,DK1,273.65,36.69
2018-09-26T08:00:00+00:00,2018-09-26T10:00:00,DK1,278.72,37.37
2018-09-26T07:00:00+00:00,2018-09-26T09:00:00,DK1,281.92,37.8
2018-09-26T06:00:00+00:00,2018-09-26T08:00:00,DK1,284.16,38.1
2018-09-26T05:00:00+00:00,2018-09-26T07:00:00,DK1,281.03,37.68
2018-09-26T04:00:00+00:00,2018-09-26T06:00:00,DK1,261.04,35
2018-09-26T03:00:00+00:00,2018-09-26T05:00:00,DK1,142.01,19.04
2018-09-26T02:00:00+00:00,2018-09-26T04:00:00,DK1,28.94,3.88
2018-09-26T01:00:00+00:00,2018-09-26T03:00:00,DK1,46.84,6.28
2018-09-26T00:00:00+00:00,2018-09-26T02:00:00,DK1,75.25,10.09
2018-09-25T23:00:00+00:00,2018-09-26T01:00:00,DK1,121.27,16.26
2018-09-25T22:00:00+00:00,2018-09-26T00:00:00,DK1,188.84,25.32
2018-09-25T21:00:00+00:00,2018-09-25T23:00:00,DK1,257.15,34.47
2018-09-25T20:00:00+00:00,2018-09-25T22:00:00,DK1,283.63,38.02
2018-09-25T19:00:00+00:00,2018-09-25T21:00:00,DK1,319.36,42.81
2018-09-25T18:00:00+00:00,2018-09-25T20:00:00,DK1,348.38,46.7
2018-09-25T17:00:00+00:00,2018-09-25T19:00:00,DK1,362.33,48.57
2018-09-25T16:00:00+00:00,2018-09-25T18:00:00,DK1,516.01,69.17
2018-09-25T15:00:00+00:00,2018-09-25T17:00:00,DK1,496.24,66.52
2018-09-25T14:00:00+00:00,2018-09-25T16:00:00,DK1,358.15,48.01
2018-09-25T13:00:00+00:00,2018-09-25T15:00:00,DK1,447.82,60.03
2018-09-25T12:00:00+00:00,2018-09-25T14:00:00,DK1,424.47,56.9
2018-09-25T11:00:00+00:00,2018-09-25T13:00:00,DK1,416.72,55.86
2018-09-25T10:00:00+00:00,2018-09-25T12:00:00,DK1,454.16,60.88
2018-09-25T09:00:00+00:00,2018-09-25T11:00:00,DK1,499.75,66.99
2018-09-25T08:00:00+00:00,2018-09-25T10:00:00,DK1,487.51,65.35
2018-09-25T07:00:00+00:00,2018-09-25T09:00:00,DK1,511.83,68.61
2018-09-25T06:00:00+00:00,2018-09-25T08:00:00,DK1,559.57,75.01
2018-09-25T05:00:00+00:00,2018-09-25T07:00:00,DK1,573.9,76.93
2018-09-25T04:00:00+00:00,2018-09-25T06:00:00,DK1,503.77,67.53
2018-09-25T03:00:00+00:00,2018-09-25T05:00:00,DK1,337.12,45.19
2018-09-25T02:00:00+00:00,2018-09-25T04:00:00,DK1,292.58,39.22
2018-09-25T01:00:00+00:00,2018-09-25T03:00:00,DK1,288.25,38.64
2018-09-25T00:00:00+00:00,2018-09-25T02:00:00,DK1,284.45,38.13
2018-09-24T23:00:00+00:00,2018-09-25T01:00:00,DK1,283.93,38.06
2018-09-24T22:00:00+00:00,2018-09-25T00:00:00,DK1,283.18,37.96
2018-09-24T21:00:00+00:00,2018-09-24T23:00:00,DK1,292.55,39.22
2018-09-24T20:00:00+00:00,2018-09-24T22:00:00,DK1,319.03,42.77
2018-09-24T19:00:00+00:00,2018-09-24T21:00:00,DK1,343.79,46.09
2018-09-24T18:00:00+00:00,2018-09-24T20:00:00,DK1,362.74,48.63
2018-09-24T17:00:00+00:00,2018-09-24T19:00:00,DK1,364.38,48.85
2018-09-24T16:00:00+00:00,2018-09-24T18:00:00,DK1,343.42,46.04
2018-09-24T15:00:00+00:00,2018-09-24T17:00:00,DK1,359.09,48.14
2018-09-24T14:00:00+00:00,2018-09-24T16:00:00,DK1,223.55,29.97
2018-09-24T13:00:00+00:00,2018-09-24T15:00:00,DK1,244.21,32.74
2018-09-24T12:00:00+00:00,2018-09-24T14:00:00,DK1,205.65,27.57
2018-09-24T11:00:00+00:00,2018-09-24T13:00:00,DK1,214.45,28.75
2018-09-24T10:00:00+00:00,2018-09-24T12:00:00,DK1,223.55,29.97
2018-09-24T09:00:00+00:00,2018-09-24T11:00:00,DK1,224.82,30.14
2018-09-24T08:00:00+00:00,2018-09-24T10:00:00,DK1,264.2,35.42
2018-09-24T07:00:00+00:00,2018-09-24T09:00:00,DK1,304.71,40.85
2018-09-24T06:00:00+00:00,2018-09-24T08:00:00,DK1,370.27,49.64
2018-09-24T05:00:00+00:00,2018-09-24T07:00:00,DK1,310.38,41.61
2018-09-24T04:00:00+00:00,2018-09-24T06:00:00,DK1,334.77,44.88
2018-09-24T03:00:00+00:00,2018-09-24T05:00:00,DK1,223.7,29.99
2018-09-24T02:00:00+00:00,2018-09-24T04:00:00,DK1,146.87,19.69
2018-09-24T01:00:00+00:00,2018-09-24T03:00:00,DK1,32.82,4.4
2018-09-24T00:00:00+00:00,2018-09-24T02:00:00,DK1,29.61,3.97
2018-09-23T23:00:00+00:00,2018-09-24T01:00:00,DK1,135.24,18.13
2018-09-23T22:00:00+00:00,2018-09-24T00:00:00,DK1,190.43,25.53
2018-09-23T21:00:00+00:00,2018-09-23T23:00:00,DK1,187.75,25.17
2018-09-23T20:00:00+00:00,2018-09-23T22:00:00,DK1,235.34,31.55
2018-09-23T19:00:00+00:00,2018-09-23T21:00:00,DK1,262.04,35.13
2018-09-23T18:00:00+00:00,2018-09-23T20:00:00,DK1,335.59,44.99
2018-09-23T17:00:00+00:00,2018-09-23T19:00:00,DK1,297.17,39.84
2018-09-23T16:00:00+00:00,2018-09-23T18:00:00,DK1,295.46,39.61
2018-09-23T15:00:00+00:00,2018-09-23T17:00:00,DK1,293.52,39.35
2018-09-23T14:00:00+00:00,2018-09-23T16:00:00,DK1,277.78,37.24
2018-09-23T13:00:00+00:00,2018-09-23T15:00:00,DK1,300.08,40.23
2018-09-23T12:00:00+00:00,2018-09-23T14:00:00,DK1,325,43.57
2018-09-23T11:00:00+00:00,2018-09-23T13:00:00,DK1,325.89,43.69
2018-09-23T10:00:00+00:00,2018-09-23T12:00:00,DK1,326.94,43.83
2018-09-23T09:00:00+00:00,2018-09-23T11:00:00,DK1,330.59,44.32
2018-09-23T08:00:00+00:00,2018-09-23T10:00:00,DK1,331.26,44.41
2018-09-23T07:00:00+00:00,2018-09-23T09:00:00,DK1,326.04,43.71
2018-09-23T06:00:00+00:00,2018-09-23T08:00:00,DK1,313.66,42.05
2018-09-23T05:00:00+00:00,2018-09-23T07:00:00,DK1,269.13,36.08
2018-09-23T04:00:00+00:00,2018-09-23T06:00:00,DK1,260.62,34.94
2018-09-23T03:00:00+00:00,2018-09-23T05:00:00,DK1,230.04,30.84
2018-09-23T02:00:00+00:00,2018-09-23T04:00:00,DK1,170.07,22.8
2018-09-23T01:00:00+00:00,2018-09-23T03:00:00,DK1,126.81,17
2018-09-23T00:00:00+00:00,2018-09-23T02:00:00,DK1,74.82,10.03
2018-09-22T23:00:00+00:00,2018-09-23T01:00:00,DK1,96.75,12.97
2018-09-22T22:00:00+00:00,2018-09-23T00:00:00,DK1,164.77,22.09
2018-09-22T21:00:00+00:00,2018-09-22T23:00:00,DK1,156.94,21.04
2018-09-22T20:00:00+00:00,2018-09-22T22:00:00,DK1,193.49,25.94
2018-09-22T19:00:00+00:00,2018-09-22T21:00:00,DK1,238.39,31.96
2018-09-22T18:00:00+00:00,2018-09-22T20:00:00,DK1,264.65,35.48
2018-09-22T17:00:00+00:00,2018-09-22T19:00:00,DK1,264.27,35.43
2018-09-22T16:00:00+00:00,2018-09-22T18:00:00,DK1,263.3,35.3
2018-09-22T15:00:00+00:00,2018-09-22T17:00:00,DK1,235.26,31.54
2018-09-22T14:00:00+00:00,2018-09-22T16:00:00,DK1,178.2,23.89
2018-09-22T13:00:00+00:00,2018-09-22T15:00:00,DK1,-0.15,-0.02
2018-09-22T12:00:00+00:00,2018-09-22T14:00:00,DK1,-50.65,-6.79
2018-09-22T11:00:00+00:00,2018-09-22T13:00:00,DK1,-50.27,-6.74
2018-09-22T10:00:00+00:00,2018-09-22T12:00:00,DK1,13.35,1.79
2018-09-22T09:00:00+00:00,2018-09-22T11:00:00,DK1,202.36,27.13
2018-09-22T08:00:00+00:00,2018-09-22T10:00:00,DK1,202.44,27.14
2018-09-22T07:00:00+00:00,2018-09-22T09:00:00,DK1,236.3,31.68
2018-09-22T06:00:00+00:00,2018-09-22T08:00:00,DK1,238.99,32.04
2018-09-22T05:00:00+00:00,2018-09-22T07:00:00,DK1,175.51,23.53
2018-09-22T04:00:00+00:00,2018-09-22T06:00:00,DK1,122.55,16.43
2018-09-22T03:00:00+00:00,2018-09-22T05:00:00,DK1,26.26,3.52
2018-09-22T02:00:00+00:00,2018-09-22T04:00:00,DK1,21.03,2.82
2018-09-22T01:00:00+00:00,2018-09-22T03:00:00,DK1,17.38,2.33
2018-09-22T00:00:00+00:00,2018-09-22T02:00:00,DK1,18.05,2.42
2018-09-21T23:00:00+00:00,2018-09-22T01:00:00,DK1,22.82,3.06
2018-09-21T22:00:00+00:00,2018-09-22T00:00:00,DK1,29.69,3.98
2018-09-21T21:00:00+00:00,2018-09-21T23:00:00,DK1,17.9,2.4
2018-09-21T20:00:00+00:00,2018-09-21T22:00:00,DK1,165.37,22.17
2018-09-21T19:00:00+00:00,2018-09-21T21:00:00,DK1,258.46,34.65
2018-09-21T18:00:00+00:00,2018-09-21T20:00:00,DK1,283.3,37.98
2018-09-21T17:00:00+00:00,2018-09-21T19:00:00,DK1,324.4,43.49
2018-09-21T16:00:00+00:00,2018-09-21T18:00:00,DK1,324.1,43.45
2018-09-21T15:00:00+00:00,2018-09-21T17:00:00,DK1,298.89,40.07
2018-09-21T14:00:00+00:00,2018-09-21T16:00:00,DK1,214.23,28.72
2018-09-21T13:00:00+00:00,2018-09-21T15:00:00,DK1,235.63,31.59
2018-09-21T12:00:00+00:00,2018-09-21T14:00:00,DK1,201.25,26.98
2018-09-21T11:00:00+00:00,2018-09-21T13:00:00,DK1,197.52,26.48
2018-09-21T10:00:00+00:00,2018-09-21T12:00:00,DK1,214.75,28.79
2018-09-21T09:00:00+00:00,2018-09-21T11:00:00,DK1,242.72,32.54
2018-09-21T08:00:00+00:00,2018-09-21T10:00:00,DK1,238.91,32.03
2018-09-21T07:00:00+00:00,2018-09-21T09:00:00,DK1,346.7,46.48
2018-09-21T06:00:00+00:00,2018-09-21T08:00:00,DK1,364.68,48.89
2018-09-21T05:00:00+00:00,2018-09-21T07:00:00,DK1,348.19,46.68
2018-09-21T04:00:00+00:00,2018-09-21T06:00:00,DK1,319.62,42.85
2018-09-21T03:00:00+00:00,2018-09-21T05:00:00,DK1,253.98,34.05
2018-09-21T02:00:00+00:00,2018-09-21T04:00:00,DK1,196.1,26.29
2018-09-21T01:00:00+00:00,2018-09-21T03:00:00,DK1,191.92,25.73
2018-09-21T00:00:00+00:00,2018-09-21T02:00:00,DK1,190.06,25.48
2018-09-20T23:00:00+00:00,2018-09-21T01:00:00,DK1,253.76,34.02
2018-09-20T22:00:00+00:00,2018-09-21T00:00:00,DK1,298.51,40.02
2018-09-20T21:00:00+00:00,2018-09-20T23:00:00,DK1,312.25,41.86
2018-09-20T20:00:00+00:00,2018-09-20T22:00:00,DK1,329.78,44.21
2018-09-20T19:00:00+00:00,2018-09-20T21:00:00,DK1,518.14,69.46
2018-09-20T18:00:00+00:00,2018-09-20T20:00:00,DK1,588.48,78.89
2018-09-20T17:00:00+00:00,2018-09-20T19:00:00,DK1,594.15,79.65
2018-09-20T16:00:00+00:00,2018-09-20T18:00:00,DK1,559.54,75.01
2018-09-20T15:00:00+00:00,2018-09-20T17:00:00,DK1,499.41,66.95
2018-09-20T14:00:00+00:00,2018-09-20T16:00:00,DK1,343.44,46.04
2018-09-20T13:00:00+00:00,2018-09-20T15:00:00,DK1,334.86,44.89
2018-09-20T12:00:00+00:00,2018-09-20T14:00:00,DK1,331.95,44.5
2018-09-20T11:00:00+00:00,2018-09-20T13:00:00,DK1,333.51,44.71
2018-09-20T10:00:00+00:00,2018-09-20T12:00:00,DK1,335.68,45
2018-09-20T09:00:00+00:00,2018-09-20T11:00:00,DK1,338.29,45.35
2018-09-20T08:00:00+00:00,2018-09-20T10:00:00,DK1,346.87,46.5
2018-09-20T07:00:00+00:00,2018-09-20T09:00:00,DK1,361.86,48.51
2018-09-20T06:00:00+00:00,2018-09-20T08:00:00,DK1,370.29,49.64
2018-09-20T05:00:00+00:00,2018-09-20T07:00:00,DK1,367.23,49.23
2018-09-20T04:00:00+00:00,2018-09-20T06:00:00,DK1,355.67,47.68
2018-09-20T03:00:00+00:00,2018-09-20T05:00:00,DK1,307.78,41.26
2018-09-20T02:00:00+00:00,2018-09-20T04:00:00,DK1,250.04,33.52
2018-09-20T01:00:00+00:00,2018-09-20T03:00:00,DK1,236.91,31.76
2018-09-20T00:00:00+00:00,2018-09-20T02:00:00,DK1,220.65,29.58
2018-09-19T23:00:00+00:00,2018-09-20T01:00:00,DK1,232.44,31.16
2018-09-19T22:00:00+00:00,2018-09-20T00:00:00,DK1,276.9,37.12
2018-09-19T21:00:00+00:00,2018-09-19T23:00:00,DK1,280.34,37.58
2018-09-19T20:00:00+00:00,2018-09-19T22:00:00,DK1,306.67,41.11
2018-09-19T19:00:00+00:00,2018-09-19T21:00:00,DK1,323.08,43.31
2018-09-19T18:00:00+00:00,2018-09-19T20:00:00,DK1,326.21,43.73
2018-09-19T17:00:00+00:00,2018-09-19T19:00:00,DK1,328.97,44.1
2018-09-19T16:00:00+00:00,2018-09-19T18:00:00,DK1,330.02,44.24
2018-09-19T15:00:00+00:00,2018-09-19T17:00:00,DK1,330.84,44.35
2018-09-19T14:00:00+00:00,2018-09-19T16:00:00,DK1,329.12,44.12
2018-09-19T13:00:00+00:00,2018-09-19T15:00:00,DK1,328.53,44.04
2018-09-19T12:00:00+00:00,2018-09-19T14:00:00,DK1,330.24,44.27
2018-09-19T11:00:00+00:00,2018-09-19T13:00:00,DK1,330.61,44.32
2018-09-19T10:00:00+00:00,2018-09-19T12:00:00,DK1,331.96,44.5
2018-09-19T09:00:00+00:00,2018-09-19T11:00:00,DK1,331.43,44.43
2018-09-19T08:00:00+00:00,2018-09-19T10:00:00,DK1,408.64,54.78
2018-09-19T07:00:00+00:00,2018-09-19T09:00:00,DK1,432.89,58.03
2018-09-19T06:00:00+00:00,2018-09-19T08:00:00,DK1,553.66,74.22
2018-09-19T05:00:00+00:00,2018-09-19T07:00:00,DK1,553.66,74.22
2018-09-19T04:00:00+00:00,2018-09-19T06:00:00,DK1,419.24,56.2
2018-09-19T03:00:00+00:00,2018-09-19T05:00:00,DK1,327.33,43.88
2018-09-19T02:00:00+00:00,2018-09-19T04:00:00,DK1,319.57,42.84
2018-09-19T01:00:00+00:00,2018-09-19T03:00:00,DK1,310.99,41.69
2018-09-19T00:00:00+00:00,2018-09-19T02:00:00,DK1,307.94,41.28
2018-09-18T23:00:00+00:00,2018-09-19T01:00:00,DK1,307.56,41.23
2018-09-18T22:00:00+00:00,2018-09-19T00:00:00,DK1,320.84,43.01
2018-09-18T21:00:00+00:00,2018-09-18T23:00:00,DK1,313.49,42.03
2018-09-18T20:00:00+00:00,2018-09-18T22:00:00,DK1,309.09,41.44
2018-09-18T19:00:00+00:00,2018-09-18T21:00:00,DK1,319.76,42.87
2018-09-18T18:00:00+00:00,2018-09-18T20:00:00,DK1,320.8,43.01
2018-09-18T17:00:00+00:00,2018-09-18T19:00:00,DK1,317.6,42.58
2018-09-18T16:00:00+00:00,2018-09-18T18:00:00,DK1,319.09,42.78
2018-09-18T15:00:00+00:00,2018-09-18T17:00:00,DK1,328.34,44.02
2018-09-18T14:00:00+00:00,2018-09-18T16:00:00,DK1,319.91,42.89
2018-09-18T13:00:00+00:00,2018-09-18T15:00:00,DK1,331.62,44.46
2018-09-18T12:00:00+00:00,2018-09-18T14:00:00,DK1,354.96,47.59
2018-09-18T11:00:00+00:00,2018-09-18T13:00:00,DK1,356.46,47.79
2018-09-18T10:00:00+00:00,2018-09-18T12:00:00,DK1,357.57,47.94
2018-09-18T09:00:00+00:00,2018-09-18T11:00:00,DK1,398.97,53.49
2018-09-18T08:00:00+00:00,2018-09-18T10:00:00,DK1,426.35,57.16
2018-09-18T07:00:00+00:00,2018-09-18T09:00:00,DK1,521.52,69.92
2018-09-18T06:00:00+00:00,2018-09-18T08:00:00,DK1,551.65,73.96
2018-09-18T05:00:00+00:00,2018-09-18T07:00:00,DK1,536.44,71.92
2018-09-18T04:00:00+00:00,2018-09-18T06:00:00,DK1,444.1,59.54
2018-09-18T03:00:00+00:00,2018-09-18T05:00:00,DK1,343.33,46.03
2018-09-18T02:00:00+00:00,2018-09-18T04:00:00,DK1,327.29,43.88
2018-09-18T01:00:00+00:00,2018-09-18T03:00:00,DK1,316.25,42.4
2018-09-18T00:00:00+00:00,2018-09-18T02:00:00,DK1,331.62,44.46
2018-09-17T23:00:00+00:00,2018-09-18T01:00:00,DK1,357.5,47.93
2018-09-17T22:00:00+00:00,2018-09-18T00:00:00,DK1,372.94,50
2018-09-17T21:00:00+00:00,2018-09-17T23:00:00,DK1,373.18,50.03
2018-09-17T20:00:00+00:00,2018-09-17T22:00:00,DK1,481.12,64.5
2018-09-17T19:00:00+00:00,2018-09-17T21:00:00,DK1,549.89,73.72
2018-09-17T18:00:00+00:00,2018-09-17T20:00:00,DK1,610.31,81.82
2018-09-17T17:00:00+00:00,2018-09-17T19:00:00,DK1,681.1,91.31
2018-09-17T16:00:00+00:00,2018-09-17T18:00:00,DK1,585.47,78.49
2018-09-17T15:00:00+00:00,2018-09-17T17:00:00,DK1,559.44,75
2018-09-17T14:00:00+00:00,2018-09-17T16:00:00,DK1,507.23,68
2018-09-17T13:00:00+00:00,2018-09-17T15:00:00,DK1,425.55,57.05
2018-09-17T12:00:00+00:00,2018-09-17T14:00:00,DK1,403.17,54.05
2018-09-17T11:00:00+00:00,2018-09-17T13:00:00,DK1,386.24,51.78
2018-09-17T10:00:00+00:00,2018-09-17T12:00:00,DK1,407.72,54.66
2018-09-17T09:00:00+00:00,2018-09-17T11:00:00,DK1,460.98,61.8
2018-09-17T08:00:00+00:00,2018-09-17T10:00:00,DK1,536.61,71.94
2018-09-17T07:00:00+00:00,2018-09-17T09:00:00,DK1,566.23,75.91
2018-09-17T06:00:00+00:00,2018-09-17T08:00:00,DK1,566.23,75.91
2018-09-17T05:00:00+00:00,2018-09-17T07:00:00,DK1,562.95,75.47
2018-09-17T04:00:00+00:00,2018-09-17T06:00:00,DK1,475.52,63.75
2018-09-17T03:00:00+00:00,2018-09-17T05:00:00,DK1,365.87,49.05
2018-09-17T02:00:00+00:00,2018-09-17T04:00:00,DK1,320.07,42.91
2018-09-17T01:00:00+00:00,2018-09-17T03:00:00,DK1,311.35,41.74
2018-09-17T00:00:00+00:00,2018-09-17T02:00:00,DK1,321.04,43.04
2018-09-16T23:00:00+00:00,2018-09-17T01:00:00,DK1,321.34,43.08
2018-09-16T22:00:00+00:00,2018-09-17T00:00:00,DK1,329.7,44.2
2018-09-16T21:00:00+00:00,2018-09-16T23:00:00,DK1,353.79,47.43
2018-09-16T20:00:00+00:00,2018-09-16T22:00:00,DK1,364.23,48.83
2018-09-16T19:00:00+00:00,2018-09-16T21:00:00,DK1,369.9,49.59
2018-09-16T18:00:00+00:00,2018-09-16T20:00:00,DK1,372.74,49.97
2018-09-16T17:00:00+00:00,2018-09-16T19:00:00,DK1,369.83,49.58
2018-09-16T16:00:00+00:00,2018-09-16T18:00:00,DK1,400.56,53.7
2018-09-16T15:00:00+00:00,2018-09-16T17:00:00,DK1,366.17,49.09
2018-09-16T14:00:00+00:00,2018-09-16T16:00:00,DK1,315.82,42.34
2018-09-16T13:00:00+00:00,2018-09-16T15:00:00,DK1,227.28,30.47
2018-09-16T12:00:00+00:00,2018-09-16T14:00:00,DK1,194.76,26.11
2018-09-16T11:00:00+00:00,2018-09-16T13:00:00,DK1,239.29,32.08
2018-09-16T10:00:00+00:00,2018-09-16T12:00:00,DK1,315.82,42.34
2018-09-16T09:00:00+00:00,2018-09-16T11:00:00,DK1,322.39,43.22
2018-09-16T08:00:00+00:00,2018-09-16T10:00:00,DK1,337.23,45.21
2018-09-16T07:00:00+00:00,2018-09-16T09:00:00,DK1,341.26,45.75
2018-09-16T06:00:00+00:00,2018-09-16T08:00:00,DK1,331.26,44.41
2018-09-16T05:00:00+00:00,2018-09-16T07:00:00,DK1,323.21,43.33
2018-09-16T04:00:00+00:00,2018-09-16T06:00:00,DK1,326.71,43.8
2018-09-16T03:00:00+00:00,2018-09-16T05:00:00,DK1,325.97,43.7
2018-09-16T02:00:00+00:00,2018-09-16T04:00:00,DK1,326.34,43.75
2018-09-16T01:00:00+00:00,2018-09-16T03:00:00,DK1,317.31,42.54
2018-09-16T00:00:00+00:00,2018-09-16T02:00:00,DK1,344.09,46.13
2018-09-15T23:00:00+00:00,2018-09-16T01:00:00,DK1,373.11,50.02
2018-09-15T22:00:00+00:00,2018-09-16T00:00:00,DK1,408.24,54.73
2018-09-15T21:00:00+00:00,2018-09-15T23:00:00,DK1,400.48,53.69
2018-09-15T20:00:00+00:00,2018-09-15T22:00:00,DK1,445.83,59.77
2018-09-15T19:00:00+00:00,2018-09-15T21:00:00,DK1,500.58,67.11
2018-09-15T18:00:00+00:00,2018-09-15T20:00:00,DK1,502.37,67.35
2018-09-15T17:00:00+00:00,2018-09-15T19:00:00,DK1,500.73,67.13
2018-09-15T16:00:00+00:00,2018-09-15T18:00:00,DK1,429.05,57.52
2018-09-15T15:00:00+00:00,2018-09-15T17:00:00,DK1,373.7,50.1
2018-09-15T14:00:00+00:00,2018-09-15T16:00:00,DK1,324.32,43.48
2018-09-15T13:00:00+00:00,2018-09-15T15:00:00,DK1,341.55,45.79
2018-09-15T12:00:00+00:00,2018-09-15T14:00:00,DK1,355.35,47.64
2018-09-15T11:00:00+00:00,2018-09-15T13:00:00,DK1,357.81,47.97
2018-09-15T10:00:00+00:00,2018-09-15T12:00:00,DK1,359.68,48.22
2018-09-15T09:00:00+00:00,2018-09-15T11:00:00,DK1,363.41,48.72
2018-09-15T08:00:00+00:00,2018-09-15T10:00:00,DK1,358.63,48.08
2018-09-15T07:00:00+00:00,2018-09-15T09:00:00,DK1,388.02,52.02
2018-09-15T06:00:00+00:00,2018-09-15T08:00:00,DK1,375.79,50.38
2018-09-15T05:00:00+00:00,2018-09-15T07:00:00,DK1,365.94,49.06
2018-09-15T04:00:00+00:00,2018-09-15T06:00:00,DK1,347.74,46.62
2018-09-15T03:00:00+00:00,2018-09-15T05:00:00,DK1,328.5,44.04
2018-09-15T02:00:00+00:00,2018-09-15T04:00:00,DK1,327.16,43.86
2018-09-15T01:00:00+00:00,2018-09-15T03:00:00,DK1,330.14,44.26
2018-09-15T00:00:00+00:00,2018-09-15T02:00:00,DK1,343.42,46.04
2018-09-14T23:00:00+00:00,2018-09-15T01:00:00,DK1,362.51,48.6
2018-09-14T22:00:00+00:00,2018-09-15T00:00:00,DK1,370.34,49.65
2018-09-14T21:00:00+00:00,2018-09-14T23:00:00,DK1,373.63,50.09
2018-09-14T20:00:00+00:00,2018-09-14T22:00:00,DK1,389.96,52.28
2018-09-14T19:00:00+00:00,2018-09-14T21:00:00,DK1,411.29,55.14
2018-09-14T18:00:00+00:00,2018-09-14T20:00:00,DK1,436.36,58.5
2018-09-14T17:00:00+00:00,2018-09-14T19:00:00,DK1,546.23,73.23
2018-09-14T16:00:00+00:00,2018-09-14T18:00:00,DK1,530.79,71.16
2018-09-14T15:00:00+00:00,2018-09-14T17:00:00,DK1,453.36,60.78
